customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CU-11307,Female,0,No,No,5,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),60.7,295.57,1
CU-11308,Male,1,Yes,No,38,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.79,2556.45,1
CU-11309,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.12,3740.46,0
CU-11310,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),42.19,41.45,0
CU-11311,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.35,213.31,1
CU-11312,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),73.85,5193.37,0
CU-11313,Male,0,Yes,No,50,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),53.77,2594.46,1
CU-11314,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,63.9,4351.96,0
CU-11315,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,68.2,3401.83,0
CU-11316,Female,0,No,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),67.56,1694.87,0
CU-11317,Male,0,No,No,67,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,65.38,4236.57,0
CU-11318,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),38.4,2064.14,0
CU-11319,Female,1,No,No,1,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,62.79,61.74,1
CU-11320,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),55.94,220.83,1
CU-11321,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.6,2510.94,1
CU-11322,Male,0,No,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,61.26,177.52,1
CU-11323,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),68.35,931.58,1
CU-11324,Male,0,No,No,31,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,64.9,1956.8,0
CU-11325,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,82.63,4731.97,0
CU-11326,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.03,2903.64,0
CU-11327,Female,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,76.6,4054.92,0
CU-11328,Male,1,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.25,3832.91,0
CU-11329,Male,0,Yes,No,24,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),41.2,987.03,0
CU-11330,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),77.08,2752.05,0
CU-11331,Male,0,No,No,4,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.85,218.53,0
CU-11332,Female,0,No,Yes,52,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),68.34,3474.22,0
CU-11333,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),58.8,3298.59,0
CU-11334,Female,0,No,No,63,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,80.06,5036.92,0
CU-11335,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.12,647.17,0
CU-11336,Male,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.48,2459.87,0
CU-11337,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.76,690.59,0
CU-11338,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.47,3955.01,0
CU-11339,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.18,706.75,0
CU-11340,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.3,2335.88,0
CU-11341,Female,0,No,No,62,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,67.84,4174.7,0
CU-11342,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,76.97,5290.42,0
CU-11343,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),59.58,4107.09,0
CU-11344,Female,1,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.43,32.43,0
CU-11345,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.98,111.58,0
CU-11346,Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.2,775.98,0
CU-11347,Male,0,No,No,69,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,57.67,3941.96,0
CU-11348,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.82,40.82,0
CU-11349,Male,0,No,No,22,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.55,965.5,1
CU-11350,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.7,1569.06,0
CU-11351,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.68,68.68,1
CU-11352,Male,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.12,1767.07,0
CU-11353,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.26,698.16,0
CU-11354,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,61.21,4154.17,0
CU-11355,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.15,1121.76,0
CU-11356,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),76.07,2278.37,0
CU-11357,Male,0,No,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),45.89,3133.33,0
CU-11358,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.99,463.47,0
CU-11359,Male,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,58.26,1476.7,1
CU-11360,Female,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,61.03,4254.43,0
CU-11361,Male,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),74.58,2761.68,1
CU-11362,Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),78.21,78.21,1
CU-11363,Male,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.96,454.53,0
CU-11364,Male,1,No,Yes,62,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,63.9,3902.02,0
CU-11365,Female,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,50.58,3505.47,0
CU-11366,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),38.32,2336.98,0
CU-11367,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,79.62,2174.64,0
CU-11368,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),73.08,1275.21,0
CU-11369,Male,0,No,No,35,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.17,2193.55,1
CU-11370,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.19,41.19,1
CU-11371,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,81.72,2215.84,1
CU-11372,Male,0,No,Yes,21,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.11,1389.61,1
CU-11373,Female,0,No,No,44,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),48.95,2149.96,0
CU-11374,Female,1,Yes,Yes,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),63.04,1155.03,0
CU-11375,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,75.67,4778.75,0
CU-11376,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,62.19,3902.97,0
CU-11377,Female,1,No,No,68,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,52.81,3386.85,0
CU-11378,Female,0,Yes,Yes,34,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,60.41,1986.93,0
CU-11379,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),81.7,894.43,1
CU-11380,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,67.66,1095.08,1
CU-11381,Male,1,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),90.47,3848.67,0
CU-11382,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.85,2152.54,0
CU-11383,Female,0,No,Yes,49,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,67.21,3222.98,0
CU-11384,Female,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.97,866.95,0
CU-11385,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,42.52,1583.9,0
CU-11386,Female,1,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.52,428.79,0
CU-11387,Male,1,Yes,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),57.7,171.2,1
CU-11388,Female,1,No,No,30,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,58.94,1752.65,1
CU-11389,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,78.66,5286.89,0
CU-11390,Female,0,Yes,No,0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,52.82,52.82,0
CU-11391,Female,0,No,No,70,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),57.78,3961.62,0
CU-11392,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),68.45,1051.92,0
CU-11393,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),86.74,5684.76,0
CU-11394,Female,1,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,41.79,982.47,0
CU-11395,Male,0,No,Yes,10,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,64.49,606.21,0
CU-11396,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),38.04,2372.8,0
CU-11397,Female,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.87,2639.36,0
CU-11398,Female,0,No,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,57.42,596.58,0
CU-11399,Male,0,No,No,6,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),55.79,324.85,1
CU-11400,Male,0,Yes,Yes,40,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),64.17,2419.64,0
CU-11401,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,41.52,986.21,0
CU-11402,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),70.83,275.75,0
CU-11403,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.3,1627.26,0
CU-11404,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.82,805.33,1
CU-11405,Male,0,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Electronic check,65.25,4140.9,0
CU-11406,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.48,41.25,0
CU-11407,Male,1,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,41.58,1328.33,0
CU-11408,Female,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),80.41,4646.8,0
CU-11409,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),79.19,3999.51,0
CU-11410,Female,0,Yes,Yes,35,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),55.33,1916.07,0
CU-11411,Female,0,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),71.09,2337.82,0
CU-11412,Female,1,Yes,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.3,793.95,1
CU-11413,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.89,3416.51,0
CU-11414,Male,0,No,No,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.38,1165.24,0
CU-11415,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,43.08,2174.71,0
CU-11416,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.89,97.77,0
CU-11417,Female,0,Yes,Yes,17,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,57.45,946.18,1
CU-11418,Female,0,No,No,49,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.67,2892.52,0
CU-11419,Female,0,No,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.23,1087.68,0
CU-11420,Female,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.39,2074.25,0
CU-11421,Male,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,76.08,895.44,1
CU-11422,Male,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,76.94,3416.83,0
CU-11423,Male,1,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.58,231.98,1
CU-11424,Male,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,61.29,1941.77,0
CU-11425,Male,0,Yes,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.55,3789.49,1
CU-11426,Male,0,Yes,No,49,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),57.4,2656.21,0
CU-11427,Male,0,Yes,No,56,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),49.84,2707.33,0
CU-11428,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.88,1589.33,1
CU-11429,Male,1,Yes,Yes,23,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,59.49,1355.43,0
CU-11430,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,64.8,4401.37,0
CU-11431,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.82,134.19,1
CU-11432,Male,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.87,2442.06,0
CU-11433,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,38.5,2686.72,0
CU-11434,Male,0,No,No,56,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,65.83,3622.42,0
CU-11435,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.67,567.5,1
CU-11436,Male,0,No,No,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),71.25,4598.14,0
CU-11437,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.79,4505.89,1
CU-11438,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),82.23,895.4,0
CU-11439,Female,0,No,No,54,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),52.24,2725.19,0
CU-11440,Male,0,No,No,59,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,70.85,4099.06,0
CU-11441,Male,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.26,2774.6,0
CU-11442,Male,0,No,Yes,52,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),68.05,3369.74,0
CU-11443,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,83.78,1038.02,0
CU-11444,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.61,982.65,1
CU-11445,Female,1,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.76,2186.16,0
CU-11446,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,79.64,234.65,1
CU-11447,Female,0,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,63.89,4304.96,0
CU-11448,Female,1,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,79.99,3542.27,1
CU-11449,Male,0,No,No,63,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,76.73,4775.73,0
CU-11450,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.54,40.2,0
CU-11451,Female,1,Yes,No,10,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,53.02,521.0,0
CU-11452,Female,1,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.89,3599.07,1
CU-11453,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),37.99,416.35,0
CU-11454,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),42.77,2209.32,0
CU-11455,Male,0,No,No,39,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.82,1719.14,0
CU-11456,Male,1,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.27,2798.0,0
CU-11457,Male,1,No,No,23,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.2,1368.35,0
CU-11458,Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.95,1054.72,0
CU-11459,Male,0,No,No,18,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,51.15,878.17,0
CU-11460,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,68.14,2644.63,0
CU-11461,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),37.36,505.85,0
CU-11462,Male,0,No,No,20,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.97,1149.23,1
CU-11463,Male,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.26,151.18,0
CU-11464,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,82.7,4576.62,0
CU-11465,Female,0,No,No,34,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),68.92,2240.91,0
CU-11466,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.87,80.05,1
CU-11467,Male,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),80.0,3282.49,1
CU-11468,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.06,207.28,1
CU-11469,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),39.64,1779.52,0
CU-11470,Female,1,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.74,1122.66,1
CU-11471,Male,0,No,No,70,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),58.92,3940.78,0
CU-11472,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.98,141.89,1
CU-11473,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,73.64,4417.6,0
CU-11474,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,59.03,1302.35,0
CU-11475,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.5,3805.92,0
CU-11476,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),40.93,390.94,0
CU-11477,Female,0,Yes,No,30,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,71.92,2118.06,0
CU-11478,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,81.08,953.0,0
CU-11479,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,67.81,3400.03,0
CU-11480,Male,0,No,No,65,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),57.67,3673.17,0
CU-11481,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.88,1148.67,1
CU-11482,Female,0,No,No,24,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,54.54,1293.27,0
CU-11483,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.59,67.67,1
CU-11484,Female,0,No,No,71,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,60.56,4112.03,0
CU-11485,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.67,1029.47,0
